DateTime,Open,High,Low,Close,Volume
01/05/2022,477.16,477.98,468.2801,468.38,104538940
01/06/2022,467.89,470.82,465.43,467.94,86858900
01/07/2022,467.95,469.2,464.65,466.09,85111593
01/10/2022,462.7,465.74,456.5973,465.51,119361989
01/11/2022,465.23,469.85,462.05,469.75,74303062
01/12/2022,471.59,473.2,468.94,471.02,67605444
01/13/2022,472.19,472.88,463.44,464.53,91173121
01/14/2022,461.19,465.09,459.9,464.72,95890948
01/18/2022,459.74,459.96,455.31,456.49,109872376
01/19/2022,458.13,459.6124,451.46,451.75,109357569
01/20/2022,453.75,458.74,444.5,446.75,122379696
01/21/2022,445.56,448.06,437.95,437.98,202271241
01/24/2022,432.03,440.38,420.76,439.84,252496719
01/25/2022,433.06,439.72,427.15,434.47,167997325
01/26/2022,440.72,444.04,428.86,433.38,186391088
01/27/2022,438.26,441.59,429.45,431.24,149878307
01/28/2022,432.68,442.0,427.82,441.95,164457370
01/31/2022,441.24,450.28,439.81,449.91,152251425
02/01/2022,450.68,453.63,446.9384,452.95,123155382
02/02/2022,455.5,458.12,453.05,457.35,117360953
02/03/2022,450.95,452.97,445.71,446.6,118024442
02/04/2022,446.35,452.78,443.83,448.7,118454352
02/07/2022,449.51,450.99,445.85,447.26,84472859
02/08/2022,446.73,451.92,445.22,450.94,81012036
02/09/2022,455.22,457.88,455.005,457.54,92589929
02/10/2022,451.34,457.71,447.2,449.32,140103712
02/11/2022,449.41,451.605,438.94,440.46,153214597
02/14/2022,439.92,441.6,435.34,439.02,123006262
02/15/2022,443.73,446.28,443.18,446.1,88659503
02/16/2022,443.93,448.055,441.94,446.6,84863585
02/17/2022,443.22,446.5652,436.42,437.06,102259108
02/18/2022,437.33,438.66,431.82,434.23,132642896
02/22/2022,431.89,435.5,425.86,429.57,124391830
02/23/2022,432.66,433.26,421.35,421.95,132578005
02/24/2022,411.02,428.76,410.64,428.3,213942946
02/25/2022,429.61,437.84,427.86,437.75,121804459
02/28/2022,432.03,438.2,430.7,436.63,145615029
03/01/2022,435.04,437.17,427.11,429.98,137785908
03/02/2022,432.37,439.72,431.57,437.89,117726525
03/03/2022,440.47,441.11,433.8,435.71,105501715
03/04/2022,431.75,433.37,427.88,432.17,114083256
03/07/2022,431.55,432.3018,419.36,419.43,137896560
03/08/2022,419.62,427.21,415.12,416.25,164772744
03/09/2022,425.14,429.51,422.82,427.41,116990765
03/10/2022,422.52,426.43,420.44,425.48,93972655
03/11/2022,428.12,428.77,419.53,420.07,95636277
03/14/2022,420.89,424.55,415.79,417.0,95729188
03/15/2022,419.77,426.84,418.42,426.17,106219117
03/16/2022,429.89,435.68,424.8,435.62,144954805
03/17/2022,433.59,441.07,433.19,441.07,102676870
03/18/2022,438.0,444.86,437.22,444.52,106345544
03/21/2022,444.34,446.46,440.68,444.39,88349763
03/22/2022,445.86,450.58,445.86,449.59,74650394
03/23/2022,446.91,448.49,443.71,443.8,79426098
03/24/2022,445.94,450.5,444.76,450.49,64736892
03/25/2022,451.16,452.98,448.43,452.69,77101324
03/28/2022,452.06,455.91,450.06,455.91,68529767
03/29/2022,460.02,462.07,457.18,461.55,86581542
03/30/2022,460.34,461.195,456.465,458.7,79666942
03/31/2022,457.89,458.76,451.16,451.64,121699948
04/01/2022,453.31,453.46,449.14,452.92,89048773
04/06/2021,405.76,407.24,405.4,406.12,62020953
04/07/2021,405.94,406.96,405.45,406.59,55836280
04/08/2021,407.93,408.58,406.93,408.52,57863114
04/09/2021,408.39,411.67,408.26,411.49,61104559
04/12/2021,410.85,411.93,410.2,411.64,56704899
04/13/2021,411.53,413.529,411.12,412.86,56550988
04/14/2021,412.83,413.96,410.87,411.45,61659907
04/15/2021,413.74,416.16,413.69,415.87,60229842
04/16/2021,417.25,417.91,415.73,417.26,82037278
04/19/2021,416.26,416.74,413.79,415.21,78498496
04/20/2021,413.91,415.0859,410.59,412.17,81851828
04/21/2021,411.51,416.29,411.36,416.07,66792983
04/22/2021,415.89,416.78,411.13,412.27,97582788
04/23/2021,412.87,418.25,412.79,416.74,73276195
04/26/2021,417.44,418.22,416.8111,417.61,52182392
04/27/2021,417.93,418.14,416.3,417.52,51303056
04/28/2021,417.81,419.01,416.9,417.4,51238854
04/29/2021,420.32,420.72,416.44,420.06,78544329
04/30/2021,417.63,418.54,416.34,417.3,85527030
05/03/2021,419.43,419.84,417.665,418.2,68128289
05/04/2021,416.07,416.6,411.67,415.62,101591166
05/05/2021,417.38,417.63,414.94,415.75,39960661
05/06/2021,415.83,419.21,413.675,419.07,74321368
05/07/2021,419.89,422.815,419.16,422.12,67733790
05/10/2021,422.5,422.74,417.81,417.94,81852446
05/11/2021,413.1,415.27,410.06,414.21,116887975
05/12/2021,411.23,412.59,404.0,405.41,134811046
05/13/2021,407.07,412.35,407.02,410.28,106393963
05/14/2021,413.21,417.49,413.18,416.58,82201629
05/17/2021,415.39,416.39,413.36,415.52,65129221
05/18/2021,415.8,416.06,411.77,411.94,59810238
05/19/2021,406.92,411.05,405.33,410.86,106467052
05/20/2021,411.8,416.625,411.67,415.28,78022218
05/21/2021,416.87,418.2,414.45,414.94,76578662
05/24/2021,417.34,420.32,417.08,419.17,51376702
05/25/2021,420.33,420.71,417.62,418.24,57451396
05/26/2021,418.87,419.61,417.76,419.07,43088618
05/27/2021,420.17,420.72,418.9851,419.29,56707677
05/28/2021,420.97,421.25,419.79,420.04,58520164
06/01/2021,422.57,422.72,419.2,419.67,54216625
06/02/2021,420.37,421.23,419.29,420.33,49097061
06/03/2021,417.85,419.99,416.28,418.77,58138763
06/04/2021,420.75,422.92,418.8422,422.6,55938789
06/07/2021,422.59,422.78,421.19,422.19,51555032
06/08/2021,423.11,423.21,420.32,422.28,47134279
06/09/2021,423.18,423.26,421.41,421.65,48436342
06/10/2021,422.96,424.63,421.55,423.61,51020147
06/11/2021,424.2,424.43,422.82,424.31,45570828
06/14/2021,424.43,425.37,423.1,425.26,42358478
06/15/2021,425.42,425.46,423.54,424.48,51508508
06/16/2021,424.63,424.87,419.92,422.11,80386082
06/17/2021,421.67,423.02,419.32,421.97,90949659
06/18/2021,417.09,417.8281,414.7,414.92,118676302
06/21/2021,416.8,421.06,415.93,420.86,72822028
06/22/2021,420.85,424.0,420.08,423.11,57700303
06/23/2021,423.19,424.05,422.51,422.6,49445414
06/24/2021,424.89,425.55,424.62,425.1,45110288
06/25/2021,425.9,427.0943,425.55,426.61,58129525
06/28/2021,427.17,427.65,425.89,427.47,53159581
06/29/2021,427.88,428.56,427.13,427.7,35970515
06/30/2021,427.21,428.78,427.18,428.06,64827858
07/01/2021,428.87,430.6,428.8,430.43,53441027
07/02/2021,431.67,434.1,430.5218,433.72,57697668
07/06/2021,433.78,434.01,430.01,432.93,68710419
07/07/2021,433.66,434.76,431.51,434.46,63549456
07/08/2021,428.78,431.73,427.52,430.92,97595232
07/09/2021,432.53,435.84,430.714,435.52,76238584
07/12/2021,435.43,437.35,434.97,437.08,52889585
07/13/2021,436.24,437.84,435.31,435.59,52911312
07/14/2021,437.4,437.92,434.91,436.24,64130352
07/15/2021,434.81,435.53,432.72,434.75,55126358
07/16/2021,436.01,436.06,430.92,431.34,75874662
07/19/2021,426.19,431.4089,421.97,424.97,147987000
07/20/2021,425.68,432.42,424.83,431.06,99608174
07/21/2021,432.34,434.7,431.0111,434.55,64724389
07/22/2021,434.74,435.72,433.69,435.46,47878539
07/23/2021,437.52,440.3,436.79,439.94,63766637
07/26/2021,439.31,441.03,439.26,441.02,43719187
07/27/2021,439.91,439.94,435.99,439.01,67397137
07/28/2021,439.68,440.3,437.31,438.83,52472360
07/29/2021,439.815,441.8,439.81,440.65,47435342
07/30/2021,437.91,440.06,437.77,438.51,68951202
08/02/2021,440.34,440.93,437.21,437.59,58783297
08/03/2021,438.44,441.28,436.1,441.15,58053896
08/04/2021,439.78,441.1243,438.73,438.98,46732212
08/05/2021,440.22,441.85,439.88,441.76,38969659
08/06/2021,442.1,442.94,441.8,442.49,46930008
08/09/2021,442.46,442.795,441.31,442.13,41222585
08/10/2021,442.61,443.44,441.88,442.68,43339275
08/11/2021,443.82,443.882,442.62,443.78,44034340
08/12/2021,443.62,445.2572,442.66,445.11,38942418
08/13/2021,445.59,445.94,445.07,445.92,39470251
08/16/2021,444.53,447.11,442.87,446.97,73930864
08/17/2021,444.24,444.96,440.85,444.04,92673933
08/18/2021,442.96,444.625,438.92,439.18,89351931
08/19/2021,436.27,441.14,436.12,439.86,92812246
08/20/2021,440.23,443.71,439.71,443.36,72008712
08/23/2021,445.16,448.23,443.4355,447.26,54973038
08/24/2021,447.97,448.54,447.42,447.97,38744714
08/25/2021,448.17,449.457,447.77,448.91,40529711
08/26/2021,448.61,448.86,446.16,446.26,57829572
08/27/2021,447.12,450.65,447.06,450.25,77235113
08/30/2021,450.97,453.07,450.71,452.23,48357355
08/31/2021,452.13,452.49,450.92,451.56,59300213
09/01/2021,452.56,453.11,451.545,451.8,48721378
09/02/2021,453.32,454.05,451.91,453.19,42830867
09/03/2021,451.98,453.63,451.55,453.08,47234364
09/07/2021,452.71,452.81,450.7423,451.46,51671534
09/08/2021,450.89,451.67,448.86,450.91,56181907
09/09/2021,450.7,452.57,448.72,448.98,57970407
09/10/2021,451.04,451.49,445.31,445.44,89948174
09/13/2021,448.64,448.92,444.11,446.58,83738649
09/14/2021,448.12,448.34,443.22,444.17,78197140
09/15/2021,444.62,448.41,443.44,447.88,78792222
09/16/2021,447.32,448.36,444.02,447.17,77786735
09/17/2021,444.92,445.37,441.02,441.4,118425037
09/20/2021,434.88,436.56,428.86,434.04,166445534
09/21/2021,436.53,437.91,433.07,433.63,92526112
09/22/2021,436.05,440.03,433.747,437.86,102350143
09/23/2021,439.85,444.89,439.6,443.18,76395981
09/24/2021,441.44,444.67,441.21,443.91,62094837
09/27/2021,442.81,444.05,441.9,442.64,61371108
09/28/2021,439.69,440.04,432.94,433.72,130436306
09/29/2021,435.19,437.04,433.85,434.45,82329213
09/30/2021,436.02,436.77,428.78,429.14,140505979
10/01/2021,430.98,436.0329,427.23,434.24,129240106
10/07/2020,338.12,341.63,338.09,340.76,56999597
10/08/2020,342.85,343.85,341.86,343.78,45242476
10/09/2020,345.56,347.35,344.89,346.85,59528606
10/12/2020,349.59,354.02,349.06,352.43,80388533
10/13/2020,352.28,352.4651,349.09,350.13,73255513
10/14/2020,350.75,351.93,347.14,347.93,57958749
10/15/2020,343.71,348.02,343.13,347.5,60357659
10/16/2020,348.96,350.75,347.1,347.29,89501868
10/19/2020,348.65,349.33,341.04,342.01,68425614
10/20/2020,343.46,346.88,342.64,343.38,60051880
10/21/2020,343.33,348.6847,342.4,342.73,63574979
10/22/2020,342.96,345.24,340.65,344.61,55399292
10/23/2020,345.93,345.99,343.13,345.78,49143931
10/26/2020,342.13,342.98,335.62,339.39,91473002
10/27/2020,339.76,340.12,337.99,338.22,65994108
10/28/2020,332.1,338.2483,326.13,326.66,127094307
10/29/2020,326.91,333.395,325.09,329.98,90597689
10/30/2020,328.28,329.69,322.6,326.54,120448685
11/02/2020,330.2,332.36,327.24,330.2,86068299
11/03/2020,333.69,338.25,330.2935,336.03,93294192
11/04/2020,340.86,347.94,339.59,343.54,126959700
11/05/2020,349.24,352.19,348.86,350.24,82039749
11/06/2020,349.93,351.51,347.65,350.16,74972973
11/09/2020,363.97,364.38,354.06,354.56,172304203
11/10/2020,353.49,355.18,350.51,354.04,85552022
11/11/2020,356.4,357.56,355.06,356.67,58649048
11/12/2020,355.58,356.7182,351.26,353.21,68118563
11/13/2020,355.27,358.9,354.71,358.1,62959429
11/16/2020,360.98,362.78,359.59,362.57,74541138
11/17/2020,359.97,361.92,358.34,360.62,66111009
11/18/2020,360.91,361.5,356.24,356.28,70591299
11/19/2020,355.6,358.18,354.15,357.78,59940947
11/20/2020,357.5,357.72,355.25,355.33,70411890
11/23/2020,357.28,358.82,354.865,357.46,63230608
11/24/2020,360.21,363.81,359.29,363.22,62415877
11/25/2020,363.13,363.16,361.48,362.66,45330890
11/27/2020,363.84,364.18,362.58,363.67,28514072
11/30/2020,362.83,363.12,359.17,362.06,83872709
12/01/2020,365.57,367.68,364.93,366.02,74504969
12/02/2020,364.82,366.96,364.2,366.79,45927000
12/03/2020,366.68,368.19,365.5,366.69,62881998
12/04/2020,367.32,369.85,367.22,369.85,50749859
12/07/2020,369.02,369.62,367.72,369.09,48944269
12/08/2020,367.72,370.78,367.67,370.17,42458859
12/09/2020,370.88,371.05,365.95,366.85,74098312
12/10/2020,365.37,367.86,364.43,366.73,57735353
12/11/2020,364.9,366.7402,363.26,366.3,57698614
12/14/2020,368.64,369.8,364.47,364.66,69216174
12/15/2020,367.4,369.59,365.92,369.59,64071099
12/16/2020,369.82,371.16,368.8676,370.17,58420517
12/17/2020,371.94,372.46,371.05,372.24,64119472
12/18/2020,370.97,371.15,367.02,369.18,136542328
12/21/2020,364.97,378.46,362.03,367.86,96386745
12/22/2020,368.21,368.3317,366.03,367.24,48388462
12/23/2020,368.28,369.62,367.2172,367.57,46201402
12/24/2020,368.08,369.03,367.45,369.0,26457853
12/28/2020,371.74,372.59,371.07,372.17,39000402
12/29/2020,373.81,374.0,370.83,371.46,53680451
12/30/2020,372.34,373.1,371.57,371.99,49455259
12/31/2020,371.78,374.66,371.232,373.88,78520702
01/04/2021,375.31,375.45,364.82,368.79,110210810
01/05/2021,368.1,372.5,368.05,371.33,66426229
01/06/2021,369.71,376.98,369.12,373.55,107997675
01/07/2021,376.1,379.9,375.91,379.1,68766812
01/08/2021,380.59,381.49,377.1,381.26,71677208
01/11/2021,377.85,380.58,377.7189,378.69,51176719
01/12/2021,378.89,379.86,376.36,378.77,52547716
01/13/2021,378.69,380.86,377.85,379.79,45303619
01/14/2021,380.59,381.13,378.1,378.46,49989113
01/15/2021,376.72,377.58,373.7,375.7,107159962
01/19/2021,378.34,379.23,376.75,378.65,51233300
01/20/2021,381.11,384.79,380.69,383.89,61836062
01/21/2021,384.49,384.95,383.25,384.24,47955809
01/22/2021,382.25,384.1256,381.835,382.88,52136931
01/25/2021,383.67,384.77,378.46,384.39,70401971
01/26/2021,385.41,385.85,383.54,383.79,42665281
01/27/2021,380.22,380.32,372.01,374.41,123351078
01/28/2021,376.36,381.93,375.89,377.63,94198104
01/29/2021,375.63,376.67,368.27,370.07,126765121
02/01/2021,373.72,377.34,370.376,376.23,75817597
02/02/2021,379.65,383.22,376.3181,381.55,64450662
02/03/2021,382.435,383.7,380.48,381.85,52427090
02/04/2021,382.96,386.24,381.9655,386.19,47142555
02/05/2021,388.2,388.47,386.1444,387.71,48669773
02/08/2021,389.27,390.56,388.35,390.51,38365185
02/09/2021,389.61,390.89,389.17,390.25,35551059
02/10/2021,392.12,392.28,387.5,390.08,59154370
02/11/2021,391.24,391.69,388.1,390.71,42913288
02/12/2021,389.85,392.9,389.77,392.64,50593270
02/16/2021,393.96,394.17,391.53,392.3,50972366
02/17/2021,390.42,392.66,389.33,392.39,52806681
02/18/2021,389.59,391.515,387.74,390.72,59712773
02/19/2021,392.07,392.38,389.55,390.03,83240971
02/22/2021,387.06,389.62,386.74,387.03,67414170
02/23/2021,384.66,388.945,380.2,387.5,107284127
02/24/2021,386.33,392.23,385.27,391.77,72433946
02/25/2021,390.41,391.88,380.7789,382.33,146670499
02/26/2021,384.35,385.58,378.23,380.36,152701639
03/01/2021,385.59,390.92,380.572,389.58,105348798
03/02/2021,389.82,390.07,386.0,386.54,79595332
03/03/2021,385.79,386.83,381.31,381.42,119940211
03/04/2021,381.22,384.0,371.88,376.7,183433020
03/05/2021,380.46,384.76,372.64,383.63,152039624
03/08/2021,384.66,387.68,381.42,381.72,123149245
03/09/2021,385.85,389.91,381.7299,387.17,113633556
03/10/2021,389.69,391.4,388.1702,389.58,109899410
03/11/2021,392.23,395.65,391.74,393.53,86245040
03/12/2021,392.07,394.21,391.2,394.06,64653565
03/15/2021,394.33,396.685,392.03,396.41,73592302
03/16/2021,397.07,397.83,395.08,395.91,73722506
03/17/2021,394.53,398.12,393.3,397.26,97959265
03/18/2021,394.475,396.72,390.75,391.48,115349101
03/19/2021,389.88,391.569,387.15,389.48,113624490
03/22/2021,390.03,394.07,389.97,392.59,73778646
03/23/2021,391.91,393.46,388.66,389.5,90686552
03/24/2021,391.0,392.75,387.47,387.52,97588644
03/25/2021,385.98,390.55,383.9,389.7,116128622
03/26/2021,390.93,396.41,390.29,395.98,114409114
03/29/2021,394.4,396.75,392.81,395.78,108107626
03/30/2021,394.42,395.45,393.02,394.73,76262249
03/31/2021,395.34,398.0,395.31,396.33,112734214
04/01/2021,398.4,400.67,398.18,400.61,99682876
04/05/2021,403.46,406.94,403.38,406.36,91684764
04/09/2020,277.58,281.2,275.47,278.2,190282705
04/13/2020,277.14,277.51,271.41,275.66,114839053
04/14/2020,280.98,284.9,275.5106,283.79,134143350
04/15/2020,277.57,283.9407,275.46,277.76,121775006
04/16/2020,279.15,280.03,275.76,279.1,131798325
04/17/2020,285.38,287.3,282.4,286.64,146684784
04/20/2020,282.61,286.7912,281.35,281.59,100109285
04/21/2020,276.73,278.04,272.02,273.04,126385698
04/22/2020,278.35,281.0,276.91,279.1,93524584
04/23/2020,280.49,283.94,278.75,279.08,104709693
04/24/2020,280.73,283.7,278.5,282.97,85165953
04/27/2020,285.12,288.27,284.62,287.05,77896608
04/28/2020,291.02,291.4,285.4,285.73,105269985
04/29/2020,291.53,294.88,290.41,293.21,118745579
04/30/2020,291.71,293.3239,288.59,290.48,122901701
05/01/2020,285.31,290.6572,281.52,282.79,125180028
05/04/2020,280.74,283.9,279.13,283.57,80873213
05/05/2020,286.64,289.25,283.7134,286.19,79569938
05/06/2020,288.04,288.46,283.78,284.25,73632628
05/07/2020,287.75,289.78,287.13,287.68,75250412
05/08/2020,291.09,292.95,289.86,292.44,76622128
05/11/2020,290.34,294.0,289.88,292.5,79514231
05/12/2020,293.79,294.24,286.52,286.67,95870786
05/13/2020,286.06,287.19,278.965,281.6,144721099
05/14/2020,278.95,285.11,272.99,284.97,121977890
05/15/2020,282.37,286.33,281.34,286.28,111146276
05/18/2020,293.05,296.75,292.7,295.0,120320229
05/19/2020,294.35,296.205,291.95,291.97,95189316
05/20/2020,295.82,297.87,295.57,296.93,85861691
05/21/2020,296.79,297.67,293.6886,294.88,78293925
05/22/2020,294.57,295.63,293.22,295.44,63958200
05/26/2020,301.93,302.19,295.4646,299.08,88951442
05/27/2020,302.12,303.57,296.87,303.53,104817449
05/28/2020,304.65,306.84,302.24,302.97,90767807
05/29/2020,302.46,304.96,299.47,304.32,119265702
06/01/2020,303.62,306.205,303.06,305.55,56779836
06/02/2020,306.55,308.13,305.1,308.08,74267162
06/03/2020,310.24,313.22,309.94,312.18,92567574
06/04/2020,311.11,313.0,309.08,311.36,75794363
06/05/2020,317.23,321.275,317.16,319.34,150524674
06/08/2020,320.22,323.41,319.63,323.2,73641217
06/09/2020,320.3,323.2849,319.36,320.79,77479228
06/10/2020,321.42,322.39,318.2209,319.0,95000766
06/11/2020,311.46,312.15,300.01,300.61,209243560
06/12/2020,308.24,309.08,298.6,304.21,194678879
06/15/2020,298.02,308.28,296.74,307.05,135782724
06/16/2020,315.48,315.64,307.67,312.96,137627502
06/17/2020,314.07,314.39,310.86,311.66,83398944
06/18/2020,310.005,312.3,309.51,311.78,80828658
06/19/2020,314.17,314.38,306.53,308.64,135549624
06/22/2020,307.99,311.05,306.75,310.62,74649389
06/23/2020,313.49,314.5,311.6101,312.05,68471246
06/24/2020,309.84,310.51,302.1,304.09,132813492
06/25/2020,303.47,307.64,301.28,307.35,89467968
06/26/2020,306.16,306.39,299.42,300.05,127961017
06/29/2020,301.41,304.61,298.93,304.46,79773260
06/30/2020,303.99,310.2,303.82,308.36,113394772
07/01/2020,309.57,311.89,309.07,310.52,72396542
07/02/2020,314.24,315.7,311.51,312.23,69344217
07/06/2020,316.37,317.68,315.56,317.05,61713828
07/07/2020,315.38,317.52,313.37,313.78,82909963
07/08/2020,314.61,316.3,312.7,316.18,54638596
07/09/2020,316.84,317.1,310.68,314.38,83354158
07/10/2020,314.31,317.88,312.76,317.59,57550365
07/13/2020,320.13,322.71,314.13,314.84,102997484
07/14/2020,313.3,319.76,312.0,318.92,93656951
07/15/2020,322.41,323.04,319.265,321.85,87196524
07/16/2020,319.79,321.28,319.09,320.79,54622520
07/17/2020,321.88,322.57,319.735,321.72,62774911
07/20/2020,321.43,325.13,320.62,324.32,56308849
07/21/2020,326.45,326.93,323.94,325.01,57498967
07/22/2020,324.62,327.2,324.5,326.86,57792915
07/23/2020,326.47,327.23,321.48,322.96,75737989
07/24/2020,320.95,321.99,319.246,320.88,73766597
07/27/2020,321.63,323.41,320.775,323.22,48292970
07/28/2020,322.43,323.64,320.85,321.17,57494979
07/29/2020,322.12,325.73,322.075,325.12,48454159
07/30/2020,321.9,324.41,319.64,323.96,61861714
07/31/2020,325.9,326.63,321.33,326.52,85210755
08/03/2020,328.32,329.62,327.73,328.79,53077948
08/04/2020,327.86,330.06,327.86,330.06,41917893
08/05/2020,331.47,332.39,331.18,332.11,42866354
08/06/2020,331.4799,334.46,331.13,334.33,43679447
08/07/2020,333.28,334.88,332.3,334.57,57308270
08/10/2020,335.06,335.77,332.955,335.57,44282089
08/11/2020,336.85,337.54,332.01,332.8,69601087
08/12/2020,335.44,338.28,332.8377,337.44,53826128
08/13/2020,336.61,338.2514,335.83,336.83,41816146
08/14/2020,336.41,337.42,335.62,336.84,47260390
08/17/2020,337.94,338.34,336.8517,337.91,35480974
08/18/2020,338.34,339.1,336.61,338.64,38733908
08/19/2020,339.05,339.61,336.62,337.23,68054244
08/20/2020,335.36,338.8,335.22,338.28,42207826
08/21/2020,337.92,339.72,337.55,339.48,55106628
08/24/2020,342.12,343.0,339.4504,342.92,48588662
08/25/2020,343.53,344.21,342.27,344.12,38463381
08/26/2020,344.76,347.86,344.17,347.57,50790237
08/27/2020,348.51,349.9,346.53,348.33,58034142
08/28/2020,349.44,350.72,348.15,350.58,48588940
08/31/2020,350.35,351.3,349.06,349.31,66099183
09/01/2020,350.21,352.71,349.24,352.6,54999325
09/02/2020,354.67,358.75,353.43,357.7,69540035
09/03/2020,355.87,356.38,342.59,345.39,148011129
09/04/2020,346.13,347.83,334.87,342.57,139156281
09/08/2020,336.71,342.64,332.88,333.21,114465322
09/09/2020,337.55,342.46,336.61,339.79,91462290
09/10/2020,341.82,342.53,332.85,333.89,90569548
09/11/2020,335.82,336.97,331.0,334.06,84680194
09/14/2020,337.49,340.38,334.2208,338.46,65605686
09/15/2020,341.12,342.02,338.4683,340.17,52920862
09/16/2020,341.51,343.06,338.52,338.82,82211256
09/17/2020,333.56,337.6996,332.991,335.84,91523339
09/18/2020,335.37,335.49,327.97,330.65,105877942
09/21/2020,325.7,327.13,321.73,326.97,99450829
09/22/2020,328.57,330.9,325.86,330.3,63612107
09/23/2020,330.9,331.2,322.1,322.64,93112240
09/24/2020,321.22,326.797,319.8,323.5,76681332
09/25/2020,322.58,329.58,321.64,328.73,71069426
09/28/2020,333.22,334.96,332.15,334.19,64584614
09/29/2020,333.97,334.77,331.6209,332.37,51531594
09/30/2020,333.09,338.29,332.88,334.89,104081136
10/01/2020,337.69,338.74,335.01,337.04,88698745
10/02/2020,331.7,337.0126,331.19,333.84,89431112
10/05/2020,336.06,339.96,336.01,339.76,45713108
10/06/2020,339.91,342.17,334.38,334.93,90128883
10/11/2019,296.27,298.74,296.1448,296.28,101228577
10/14/2019,295.93,296.67,295.57,295.95,40546668
10/15/2019,297.1,299.7,296.97,298.88,47832356
10/16/2019,298.37,299.16,297.92,298.4,50563596
10/17/2019,299.68,300.24,298.515,299.28,46784885
10/18/2019,298.69,299.395,296.99,297.97,64338028
10/21/2019,299.42,300.21,298.935,299.99,39460901
10/22/2019,300.58,300.9,298.91,299.01,49126038
10/23/2019,298.73,299.94,298.495,299.88,34991829
10/24/2019,300.91,301.07,299.4601,300.37,35857459
10/25/2019,299.74,302.2,299.6806,301.6,45205412
10/28/2019,302.94,303.85,302.91,303.3,42146965
10/29/2019,303.0,304.23,302.86,303.21,44284921
10/30/2019,303.43,304.55,301.99,304.14,49643928
10/31/2019,304.13,304.13,301.73,303.33,69053791
11/01/2019,304.92,306.19,304.74,306.14,71141515
11/04/2019,307.85,308.0,306.96,307.37,60606916
11/05/2019,307.59,307.9195,306.71,307.03,42933219
11/06/2019,307.03,307.4,306.06,307.1,46487108
11/07/2019,308.57,309.65,307.66,308.18,54272274
11/08/2019,307.8,309.0036,307.03,308.94,49068797
11/11/2019,307.42,308.54,307.27,308.35,35934909
11/12/2019,308.75,309.99,308.15,309.0,46484624
11/13/2019,307.91,309.54,307.66,309.1,54459018
11/14/2019,308.79,309.64,308.09,309.55,52001874
11/15/2019,311.02,311.84,310.26,311.79,62706192
11/18/2019,311.53,312.28,311.03,312.02,49327980
11/19/2019,312.68,312.69,311.22,311.93,67927818
11/20/2019,311.28,311.85,309.06,310.77,79696276
11/21/2019,310.89,311.01,309.39,310.27,54664690
11/22/2019,311.09,311.24,309.85,310.96,44850228
11/25/2019,311.98,313.37,311.98,313.37,48762676
11/26/2019,313.41,314.28,313.06,314.08,37727953
11/27/2019,314.61,315.48,314.37,315.48,44793179
11/29/2019,314.86,315.13,314.06,314.31,36592740
12/02/2019,314.59,314.66,311.17,311.64,76110027
12/03/2019,308.65,309.64,307.13,309.55,75172709
12/04/2019,310.7,312.12,310.32,311.46,49190402
12/05/2019,312.23,312.25,310.58,312.02,40781669
12/06/2019,314.12,315.31,314.11,314.87,48956767
12/09/2019,314.44,315.18,313.8,313.88,34904315
12/10/2019,313.82,314.55,312.81,313.53,53107133
12/11/2019,314.03,314.7,313.4393,314.42,53521450
12/12/2019,314.43,317.99,314.17,317.13,96585802
12/13/2019,316.87,318.67,316.02,317.32,81546487
12/16/2019,319.22,320.15,317.2542,319.5,82836128
12/17/2019,319.92,320.25,319.48,319.57,61131769
12/18/2019,320.0,320.25,319.53,319.59,48199955
12/19/2019,319.8,320.98,319.5246,320.9,85388424
12/20/2019,320.46,321.9742,319.3873,320.73,149338220
12/23/2019,321.59,321.65,321.06,321.22,53015641
12/24/2019,321.47,321.52,320.9,321.23,20270007
12/26/2019,321.65,322.95,321.64,322.94,31024188
12/27/2019,323.74,323.8,322.28,322.86,42554820
12/30/2019,322.95,323.1,320.55,321.08,49782730
12/31/2019,320.53,322.13,320.15,321.86,57106998
01/02/2020,323.54,324.89,322.53,324.87,59253833
01/03/2020,321.16,323.64,321.1,322.41,77783121
01/06/2020,320.49,323.73,320.36,323.64,55761948
01/07/2020,323.02,323.54,322.24,322.73,42854811
01/08/2020,322.94,325.78,322.67,324.45,68434153
01/09/2020,326.16,326.73,325.52,326.65,48569601
01/10/2020,327.2899,327.46,325.2,325.71,53057389
01/13/2020,326.39,327.96,325.92,327.95,47262010
01/14/2020,327.47,328.62,326.844,327.45,63036384
01/15/2020,327.35,329.02,327.26,328.19,72056598
01/16/2020,329.7,330.92,329.45,330.92,54050328
01/17/2020,331.7,332.18,330.8539,331.95,95846017
01/21/2020,330.9,332.18,330.82,331.3,77742415
01/22/2020,332.24,332.95,331.17,331.34,48914899
01/23/2020,330.63,332.1682,329.41,331.72,51962994
01/24/2020,332.44,332.53,327.36,328.77,87578442
01/27/2020,323.03,325.12,322.66,323.5,84062463
01/28/2020,325.06,327.85,323.6038,326.89,63833953
01/29/2020,328.38,328.63,326.4,326.62,54040889
01/30/2020,324.36,327.91,323.54,327.68,75491844
01/31/2020,327.0,327.17,320.73,321.73,113845576
02/03/2020,323.35,326.16,323.22,324.12,69242293
02/04/2020,328.07,330.01,327.72,329.06,62573190
02/05/2020,332.27,333.09,330.67,332.86,65951146
